,greek_id,english_word,sent_id,greek_word,alignments,gloss,100893068`,prompt,sequence,100893067,says
1639,100884530,Solon,97,ὁ,,,,,,,
1640,100884531,Solon,97,Σόλων,,,,,,,
1641,100884532,reason,97,εἵνεκεν,,,,,,,
1642,100884533,to,97,ἐς,,,,,,,
1643,100884534,Egypt,97,Αἴγυπτον,,,,,,,
1644,100884535,came,97,ἀπίκετο,,,,,,,
1645,100884536,to,97,παρὰ,,,,,,,
1646,100884537,Amasis,97,Ἄμασιν,,,,,,,
1647,100884538,and,97,καὶ,,,,,,,
1648,100884539,indeed,97,δὴ,,,,,,,
1649,100884540,also,97,καὶ,,,,,,,
1650,100884541,to,97,ἐς,,,,,,,
1651,100884542,Sardis,97,Σάρδις,,,,,,,
1652,100884543,to,97,παρὰ,,,,,,,
1653,100884544,Croesus,97,Κροῖσον,,,,,,,
1654,100884546,Having,98,ἀπικόμενος,,,,,,,
1655,100884547,however,98,δὲ,,,,,,,
1656,100884548,hosted,98,ἐξεινίζετο,,,,,,,
1657,100884549,in,98,ἐν,,,,,,,
1658,100884550,the,98,τοῖσι,,,,,,,
1659,100884551,royal,98,βασιληίοισι,,,,,,,
1660,100884552,by,98,ὑπὸ,,,,,,,
1661,100884554,Croesus,98,Κροίσου,,,,,,,
1662,100884556,On,99,μετὰ,,,,,,,
1663,100884557,and,99,δὲ,,,,,,,
1664,100884558,day,99,ἡμέρῃ,,,,,,,
1665,100884559,third,99,τρίτῃ,,,,,,,
1666,100884560,and,99,ἢ,,,,,,,
1667,100884561,fourth,99,τετάρτῃ,,,,,,,
1668,100884562,after,99,κελεύσαντος,,,,,,,
1669,100884563,Croesus,99,Κροίσου,,,,,,,
1670,100884564,the,99,τὸν,,,,,,,
1671,100884565,Solon,99,Σόλωνα,,,,,,,
1672,100884566,attendants,99,θεράποντες,,,,,,,
1673,100884567,led,99,περιῆγον,,,,,,,
1674,100884568,around,99,κατὰ,,,,,,,
1675,100884569,the,99,τοὺς,,,,,,,
1676,100884570,treasuries,99,θησαυρούς,,,,,,,
1677,100884572,and,99,καὶ,,,,,,,
1678,100884573,they,99,ἐπεδείκνυσαν,,,,,,,
1679,100884574,everything,99,πάντα,,,,,,,
1680,100884575,as,99,ἐόντα,,,,,,,
1681,100884576,being,99,μεγάλα,,,,,,,
1682,100884577,both,99,τε,,,,,,,
1683,100884578,and,99,καὶ,,,,,,,
1684,100884579,prosperous,99,ὄλβια,,,,,,,
1685,100884581,Having,100,θεησάμενον,,,,,,,
1686,100884582,and,100,δέ,,,,,,,
1687,100884583,things,100,μιν,,,,,,,
1688,100884584,all,100,τὰ,,,,,,,
1689,100884585,things,100,πάντα,,,,,,,
1690,100884586,and,100,καὶ,,,,,,,
1691,100884587,having,100,σκεψάμενον,,,,,,,
1692,100884588,how,100,ὥς,,,,,,,
1693,100884589,things,100,οἱ,,,,,,,
1694,100884590,at,100,κατὰ,,,,,,,
1695,100884591,the,100,καιρὸν,,,,,,,
1696,100884592,were,100,ἦν,,,,,,,
1697,100884594,asked,100,εἴρετο,,,,,,,
1698,100884595,Croesus,100,ὁ,,,,,,,
1699,100884596,Croesus,100,Κροῖσος,,,,,,,
1700,100884597,these,100,τάδε,,,,,,,
1701,100884598,questions,100,.,,,,,,,
1702,100884600,stranger,101,ξεῖνε,,,,,,,
1703,100884601,Athenian,101,Ἀθηναῖε,,,,,,,
1704,100884603,to,101,παρ’,,,,,,,
1705,100884604,us,101,ἡμέας,,,,,,,
1706,100884605,for,101,γὰρ,,,,,,,
1707,100884606,concerning,101,περὶ,,,,,,,
1708,100884607,you,101,σέο,,,,,,,
1709,100884608,report,101,λόγος,,,,,,,
1710,100884609,has reached,101,ἀπῖκται,,,,,,,
1711,100884610,great,101,πολλὸς,,,,,,,
1712,100884611,both,101,καὶ,,,,,,,
1713,100884612,wisdom,101,σοφίης,,,,,,,
1714,100884613,because of,101,εἵνεκεν,,,,,,,
1715,100884614,your,101,τῆς,,,,,,,
1716,100884615,your,101,σῆς,,,,,,,
1717,100884616,and,101,καὶ,,,,,,,
1718,100884617,wanderings,101,πλάνης,,,,,,,
1719,100884619,namely,101,ὡς,,,,,,,
1720,100884620,devoted,101,φιλοσοφέων,,,,,,,
1721,100884621,to,101,γῆν,,,,,,,
1722,100884622,much,101,πολλὴν,,,,,,,
1723,100884623,sightseeing,101,θεωρίης,,,,,,,
1724,100884624,for the sake of,101,εἵνεκεν,,,,,,,
1725,100884625,you have come,101,ἐπελήλυθας,,,,,,,
1726,100884627,Now,102,νῦν,,,,,,,
1727,100884628,then,102,ὦν,,,,,,,
1728,100884631,desire,102,ἵμερος,,,,,,,
1729,100884629,to test,102,ἐπειρέσθαι,,,,,,,
1730,100884630,me,102,με,,,,,,,
1731,100884632,has come upon,102,ἐπῆλθέ,,,,,,,
1732,100884630,me,102,με,,,,,,,
1733,100884633,you,102,σε,,,,,,,
1734,100884636,already,102,ἤδη,,,,,,,
1735,100884638,seen,102,εἶδες,,,,,,,
1736,100884635,any,102,τινα,,,,,,,
1737,100884637,of all,102,πάντων,,,,,,,
1738,100884639,most blessed,102,ὀλβιώτατον,,,,,,,
1739,100884651,Solon,104,Σόλων,,,,,,,
1740,100884652,but,104,δὲ,,,,,,,
1741,100884653,no one,104,οὐδὲν,,,,,,,
1742,100884654,flattered,104,ὑποθωπεύσας,,,,,,,
1743,100884655,but,104,ἀλλὰ,,,,,,,
1744,100884656,only,104,τῷ,,,,,,,
1745,100884657,what,104,ἐόντι,,,,,,,
1746,100884658,using,104,χρησάμενος,,,,,,,
1747,100884659,says,104,λέγει,,,,,,,
1748,100884661,O,104,ὦ,,,,,,,
1749,100884662,King,104,βασιλεῦ,,,,,,,
1750,100884664,Tellus,104,Τέλλον,,,,,,,
1751,100884665,Athenian,104,Ἀθηναῖον,,,,,,,
1752,100884668,Having,105,ἀποθωμάσας,,,,,,,
1753,100884669,marveled,105,δὲ,,,,,,,
1754,100884670,Croesus,105,Κροῖσος,,,,,,,
1755,100884671,what,105,τὸ,,,,,,,
1756,100884672,said,105,λεχθὲν,,,,,,,
1757,100884673,asked,105,εἴρετο,,,,,,,
1758,100884674,turn,105,ἐπιστρεφέως,,,,,,,
1759,100884677,Which,106,κοίῃ,,,,,,,
1760,100884678,then,106,δὴ,,,,,,,
1761,100884679,judge,106,κρίνεις,,,,,,,
1762,100884681,be,106,εἶναι,,,,,,,
1763,100884682,most blessed,106,ὀλβιώτατον,,,,,,,
1764,100884685,He,107,ὁ,,,,,,,
1765,100884686,,107,δὲ,,,,,,,
1766,100884687,said,107,εἶπε,,,,,,,
1767,100884689,Tellus,107,Τέλλῳ,,,,,,,
1768,100884690,,107,τοῦτο,,,,,,,
1769,100884691,,107,μὲν,,,,,,,
1770,100884692,,107,τῆς,,,,,,,
1771,100884693,in that,107,πόλιος,,,,,,,
1772,100884694,fortunate,107,εὖ,,,,,,,
1773,100884695,he had,107,ἡκούσης,,,,,,,
1774,100884696,children,107,παῖδες,,,,,,,
1775,100884697,who were,107,ἦσαν,,,,,,,
1776,100884698,beautiful,107,καλοί,,,,,,,
1777,100884699,both,107,τε,,,,,,,
1778,100884700,,107,κα-,,,,,,,
1779,100884701,and good,107,κἀγαθοί,,,,,,,
1780,100884703,and,107,καί,,,,,,,
1781,100884704,his,107,σφι,,,,,,,
1782,100884705,saw,107,εἶδε,,,,,,,
1783,100884706,all,107,ἅπασι,,,,,,,
1784,100884707,children,107,τέκνα,,,,,,,
1785,100884708,born,107,ἐκγενόμενα,,,,,,,
1786,100884709,,107,καὶ,,,,,,,
1787,100884710,all,107,πάντα,,,,,,,
1788,100884711,of them remaining,107,παραμείναντα,,,,,,,
1789,100884713,This,108,τοῦτο,,,,,,,
1790,100884714,however,108,δὲ,,,,,,,
1791,100884715,of,108,τοῦ,,,,,,,
1792,100884716,life,108,βίου,,,,,,,
1793,100884717,brilliantly,108,εὖ,,,,,,,
1794,100884718,approaching,108,ἥκοντι,,,,,,,
1795,100884720,as,108,ὡς,,,,,,,
1796,100884721,us,108,τὰ,,,,,,,
1797,100884722,with,108,παρ’,,,,,,,
1798,100884723,us,108,ἡμῖν,,,,,,,
1799,100884725,end,108,τελευτὴ,,,,,,,
1800,100884726,of,108,τοῦ,,,,,,,
1801,100884727,life,108,βίου,,,,,,,
1802,100884728,most,108,λαμπροτάτη,,,,,,,
1803,100884729,happened,108,ἐπεγένετο,,,,,,,
1804,100884731,had occurred,109,γενομένης,,,,,,,
1805,100884732,Since,109,γὰρ,,,,,,,
1806,100884733,Athenians,109,Ἀθηναίοισι,,,,,,,
1807,100884734,battle,109,μάχης,,,,,,,
1808,100884735,between,109,πρὸς,,,,,,,
1809,100884736,the,109,τοὺς,,,,,,,
1810,100884737,citizens,109,ἀστυγείτονας,,,,,,,
1811,100884738,at,109,ἐν,,,,,,,
1812,100884739,Eleusis,109,Ἐλευσῖνι,,,,,,,
1813,100884741,having come,109,βοηθήσας,,,,,,,
1814,100884742,and,109,καὶ,,,,,,,
1815,100884743,to flee,109,τροπὴν,,,,,,,
1816,100884744,caused,109,ποιήσας,,,,,,,
1817,100884745,the,109,τῶν,,,,,,,
1818,100884746,enemies,109,πολεμίων,,,,,,,
1819,100884747,died,109,ἀπέθανε,,,,,,,
1820,100884748,most nobly,109,κάλλιστα,,,,,,,
1821,100884750,and,109,καί,,,,,,,
1822,100884751,him,109,μιν,,,,,,,
1823,100884752,the Athenians,109,Ἀθηναῖοι,,,,,,,
1824,100884753,publicly,109,δημοσίῃ,,,,,,,
1825,100884754,both,109,τε,,,,,,,
1826,100884755,buried,109,ἔθαψαν,,,,,,,
1827,100884756,him,109,αὐτοῦ,,,,,,,
1828,100884757,where,109,τῇ,,,,,,,
1829,100884758,he,109,περ,,,,,,,
1830,100884759,fell,109,ἔπεσε,,,,,,,
1831,100884760,and,109,καὶ,,,,,,,
1832,100884761,honored,109,ἐτίμησαν,,,,,,,
1833,100884762,greatly,109,μεγάλως,,,,,,,
1834,100884765,When,110,ὣς,,,,,,,
1835,100884766,Solon,110,δὲ,,,,,,,
1836,100884767,had,110,τὰ,,,,,,,
1837,100884768,urged,110,κατὰ,,,,,,,
1838,100884769,Croesus,110,τὸν,,,,,,,
1839,100884770,on,110,Τέλλον,,,,,,,
1840,100884771,his,110,προετρέψατο,,,,,,,
1841,100884772,way,110,ὁ,,,,,,,
1842,100884773,to,110,Σόλων,,,,,,,
1843,100884774,Tellos,110,τὸν,,,,,,,
1844,100884775,having,110,Κροῖσον,,,,,,,
1845,100884776,said,110,εἴπας,,,,,,,
1846,100884777,many,110,πολλά,,,,,,,
1847,100884778,happy,110,τε,,,,,,,
1848,100884779,things,110,καὶ,,,,,,,
1849,100884780,and,110,ὀλβία,,,,,,,
1850,100884781,adding,110,",",,,,,,,
1851,100884782,that,110,ἐπειρώτα,,,,,,,
1852,100884783,he,110,τίνα,,,,,,,
1853,100884784,should,110,δεύτερον,,,,,,,
1854,100884785,see,110,μετ’,,,,,,,
1855,100884786,a,110,ἐκεῖνον,,,,,,,
1856,100884787,certain,110,ἴδοι,,,,,,,
1857,100884788,second,110,",",,,,,,,
1858,100884789,man,110,δοκέων,,,,,,,
1859,100884790,after,110,πάγχυ,,,,,,,
1860,100884791,him,110,δευτερεῖα,,,,,,,
1861,100884792,thinking,110,γῶν,,,,,,,
1862,100884793,that,110,οἴσεσθαι,,,,,,,
1863,100884794,he,110,.,,,,,,,
1864,100884795,would,110,,,,,,,,
1865,100884796,bring,110,,,,,,,,
1866,100884797,back,110,,,,,,,,
1867,100884798,second-place,110,,,,,,,,
1868,100884799,happiness,110,,,,,,,,
1869,100884800,entirely,110,,,,,,,,
1870,100884795,he,111,ὃ,,,,,,,
1871,100884796,But,111,δ’,,,,,,,
1872,100884797,said,111,εἶπε,,,,,,,
1873,100884799,Cleobis,111,Κλέοβίν,,,,,,,
1874,100884800,and,111,τε,,,,,,,
1875,100884801,and,111,καὶ,,,,,,,
1876,100884802,Biton,111,Βίτωνα,,,,,,,
1877,100884805,For,112,γὰρ,,,,,,,
1878,100884804,these,112,τούτοισι,,,,,,,
1879,100884806,have,112,ἐοῦσι,,,,,,,
1880,100884807,race,112,γένος,,,,,,,
1881,100884808,Argives,112,Ἀργείοισι,,,,,,,
1882,100884809,life,112,βίος,,,,,,,
1883,100884811,sufficient,112,ἀρκέων,,,,,,,
1884,100884810,and,112,τε,,,,,,,
1885,100884814,and,112,καὶ,,,,,,,
1886,100884815,in addition to,112,πρὸς,,,,,,,
1887,100884816,this,112,τούτῳ,,,,,,,
1888,100884819,such,112,τοιήδε,,,,,,,
1889,100884812,was,112,ὑπῆν,,,,,,,
1890,100884817,strength,112,ῥώμη,,,,,,,
1891,100884818,body,112,σώματος,,,,,,,
1892,100884823,Both,113,ἀμφότεροι,,,,,,,
1893,100884825,were,113,ἦσαν,,,,,,,
1894,100884821,prize-winners,113,ἀεθλοφόροι,,,,,,,
1895,100884822,",",113,τε,,,,,,,
1896,100884824,similarly,113,ὁμοίως,,,,,,,
1897,100884828,indeed,113,δὴ,,,,,,,
1898,100884827,and,113,καὶ,,,,,,,
1899,100884831,this,113,ὅδε,,,,,,,
1900,100884832,very,113,ὁ,,,,,,,
1901,100884833,story,113,λόγος,,,,,,,
1902,100884830,is told,113,λέγεται,,,,,,,
1903,100884835,at hand,114,ἐούσης,,,,,,,
1904,100884836,festival,114,ὁρτῆς,,,,,,,
1905,100884837,of,114,τῇ,,,,,,,
1906,100884838,Hera,114,Ἥρῃ,,,,,,,
1907,100884839,for,114,τοῖσι,,,,,,,
1908,100884840,the Argives,114,Ἀργείοισι,,,,,,,
1909,100884841,was necessary,114,ἔδεε,,,,,,,
1910,100884842,absolutely,114,πάντως,,,,,,,
1911,100884843,that,114,τὴν,,,,,,,
1912,100884844,their mother,114,μητέρα,,,,,,,
1913,100884845,their,114,αὐτῶν,,,,,,,
1914,100884846,in a team,114,ζεύγεϊ,,,,,,,
1915,100884847,be brought,114,κομισθῆναι,,,,,,,
1916,100884848,to,114,ἐς,,,,,,,
1917,100884849,the,114,τὸ,,,,,,,
1918,100884850,sanctuary,114,ἱρόν,,,,,,,
1919,100884853,however,114,δέ,,,,,,,
1920,100884855,oxen,114,βόες,,,,,,,
1921,100884856,from,114,ἐκ,,,,,,,
1922,100884857,the,114,τοῦ,,,,,,,
1923,100884858,field,114,ἀγροῦ,,,,,,,
1924,100884859,not,114,οὐ,,,,,,,
1925,100884860,come,114,παρεγίνοντο,,,,,,,
1926,100884861,to,114,ἐν,,,,,,,
1927,100884862,the right time,114,ὥρῃ,,,,,,,
1928,100884864,went out,115,ἐκκληιόμενοι,,,,,,,
1929,100884865,And,115,δὲ,,,,,,,
1930,100884866,the,115,τῇ,,,,,,,
1931,100884867,proper season,115,ὥρῃ,,,,,,,
1932,100884868,the,115,οἱ,,,,,,,
1933,100884869,young men,115,νεηνίαι,,,,,,,
1934,100884870,putting,115,ὑποδύντες,,,,,,,
1935,100884871,themselves,115,αὐτοὶ,,,,,,,
1936,100884872,under,115,ὑπὸ,,,,,,,
1937,100884873,the,115,τὴν,,,,,,,
1938,100884874,yoke,115,ζεύγλην,,,,,,,
1939,100884875,dragged,115,εἷλκον,,,,,,,
1940,100884876,the,115,τὴν,,,,,,,
1941,100884877,wagon,115,ἅμαξαν,,,,,,,
1942,100884879,behind,115,ἐπὶ,,,,,,,
1943,100884880,the,115,τῆς,,,,,,,
1944,100884881,wagon,115,ἁμάξης,,,,,,,
1945,100884882,but,115,δέ,,,,,,,
1946,100884883,their,115,σφι,,,,,,,
1947,100884884,followed,115,ὠχέετο,,,,,,,
1948,100884885,the,115,ἡ,,,,,,,
1949,100884886,mother,115,μήτηρ,,,,,,,
1950,100884888,stadia,116,σταδίους,,,,,,,
1951,100884889,themselves,116,δὲ,,,,,,,
1952,100884890,fifty,116,πέντε,,,,,,,
1953,100884891,and,116,καὶ,,,,,,,
1954,100884892,forty,116,τεσσεράκοντα,,,,,,,
1955,100884893,conveyed,116,διακομίσαντες,,,,,,,
1956,100884894,arrived,116,ἀπίκοντο,,,,,,,
1957,100884895,at,116,ἐς,,,,,,,
1958,100884896,the,116,τὸ,,,,,,,
1959,100884897,sanctuary,116,ἱρόν,,,,,,,
1960,100884899,these,117,ταῦτα,,,,,,,
1961,100884901,for them,117,σφι,,,,,,,
1962,100884902,had been done,117,ποιήσασι,,,,,,,
1963,100884903,and,117,καὶ,,,,,,,
1964,100884904,had been seen,117,ὀφθεῖσι,,,,,,,
1965,100884905,by,117,ὑπὸ,,,,,,,
1966,100884906,the,117,τῆς,,,,,,,
1967,100884907,assembly,117,πανηγύριος,,,,,,,
1968,100884908,end,117,τελευτὴ,,,,,,,
1969,100884909,of,117,τοῦ,,,,,,,
1970,100884910,life,117,βίου,,,,,,,
1971,100884911,best,117,ἀρίστη,,,,,,,
1972,100884912,occurred,117,ἐπεγένετο,,,,,,,
1973,100884914,made it clear,117,διέδεξέ,,,,,,,
1974,100884915,and,117,τε,,,,,,,
1975,100884916,in,117,ἐν,,,,,,,
1976,100884917,these,117,τούτοισι,,,,,,,
1977,100884918,the,117,ὁ,,,,,,,
1978,100884919,god,117,θεὸς,,,,,,,
1979,100884920,that,117,ὡς,,,,,,,
1980,100884921,better,117,ἄμεινον,,,,,,,
1981,100884922,would be,117,εἴη,,,,,,,
1982,100884923,for a man,117,ἀνθρώπῳ,,,,,,,
1983,100884924,to die,117,τεθνάναι,,,,,,,
1984,100884925,rather,117,μᾶλλον,,,,,,,
1985,100884926,than,117,ἢ,,,,,,,
1986,100884927,to live,117,ζώειν,,,,,,,
1987,100884931,For,118,γὰρ,,,,,,,
1988,100884929,Argive,118,Ἀργεῖοι,,,,,,,
1989,100884930,men,118,μὲν,,,,,,,
1990,100884932,standing,118,περιστάντες,,,,,,,
1991,100884933,rejoicing,118,ἐμακάριζον,,,,,,,
1992,100884936,in,118,τὴν,,,,,,,
1993,100884937,strength,118,ῥώμην,,,,,,,
1994,100884934,of,118,τῶν,,,,,,,
1995,100884935,young,118,νεηνιέων,,,,,,,
1996,100884940,but,118,δὲ,,,,,,,
1997,100884941,Argive,118,Ἀργεῖαι,,,,,,,
1998,100884942,women,118,τὴν,,,,,,,
1999,100884943,mother,118,μητέρα,,,,,,,
2000,100884944,their,118,αὐτῶν,,,,,,,
2001,100884946,sort,118,οἵων,,,,,,,
2002,100884947,children,118,τέκνων,,,,,,,
2003,100884948,borne,118,ἐκύρησε,,,,,,,
2004,100884951,But,119,δὲ,,,,,,,
2005,100884950,the,119,ἡ,,,,,,,
2006,100884952,mother,119,μήτηρ,,,,,,,
2007,100884953,exceedingly,119,περιχαρής,,,,,,,
2008,100884954,glad,119,ἐοῦσα,,,,,,,
2009,100884955,at,119,τῷ,,,,,,,
2010,100884957,deed,119,ἔργῳ,,,,,,,
2011,100884956,and,119,τε,,,,,,,
2012,100884958,at,119,καὶ,,,,,,,
2013,100884959,the,119,τῇ,,,,,,,
2014,100884960,report,119,φήμῃ,,,,,,,
2015,100884962,having,119,στᾶσα,,,,,,,
2016,100884963,stood,119,ἀντίον,,,,,,,
2017,100884964,opposite,119,τοῦ,,,,,,,
2018,100884965,the,119,ἀγάλματος,,,,,,,
2019,100884966,prayed,119,εὔχετο,,,,,,,
2020,100884967,Cleobis,119,Κλεόβι,,,,,,,
2021,100884968,and,119,τε,,,,,,,
2022,100884970,Biton,119,Βίτωνι,,,,,,,
2023,100884971,that,119,τοῖσι,,,,,,,
2024,100884972,her,119,ἑωυτῆς,,,,,,,
2025,100884973,sons,119,τέκνοισι,,,,,,,
2026,100884975,who,119,οἵ,,,,,,,
2027,100884976,had,119,μιν,,,,,,,
2028,100884977,honored,119,ἐτίμησαν,,,,,,,
2029,100884978,greatly,119,μεγάλως,,,,,,,
2030,100884980,that,119,τὴν,,,,,,,
2031,100884981,it,119,θεὸν,,,,,,,
2032,100884982,is,119,δοῦναι,,,,,,,
2033,100884983,best,119,τὸ,,,,,,,
2034,100884984,for,119,ἀνθρώπῳ,,,,,,,
2035,100884985,a,119,τυχεῖν,,,,,,,
2036,100884986,man,119,ἄριστον,,,,,,,
2037,100884987,to,119,ἐστί,,,,,,,
2038,100884988,encounter,119,.,,,,,,,
2039,100884989,After,120,μετὰ,,,,,,,
2040,100884990,this,120,ταύτην,,,,,,,
2041,100884991,prayer,120,δὲ,,,,,,,
2042,100884992,prayer,120,τὴν,,,,,,,
2043,100884993,prayer,120,εὐχὴν,,,,,,,
2044,100884994,as,120,ὡς,,,,,,,
2045,100884995,sacrificed,120,ἔθυσάν,,,,,,,
2046,100884996,and,120,τε,,,,,,,
2047,100884997,and,120,καὶ,,,,,,,
2048,100884998,uttered prayers,120,εὐωχήθησαν,,,,,,,
2049,100885000,having fallen asleep,120,κατακοιμηθέντες,,,,,,,
2050,100885001,in,120,ἐν,,,,,,,
2051,100885002,that,120,αὐτῷ,,,,,,,
2052,100885003,very,120,τῷ,,,,,,,
2053,100885004,sanctuary,120,ἱρῷ,,,,,,,
2054,100885005,the,120,οἱ,,,,,,,
2055,100885006,young men,120,νεηνίαι,,,,,,,
2056,100885007,not,120,οὐκέτι,,,,,,,
2057,100885008,rise,120,ἀνέστησαν,,,,,,,
2058,100885009,but,120,ἀλλ’,,,,,,,
2059,100885010,remained,120,ἐν,,,,,,,
2060,100885011,until,120,τέλεϊ,,,,,,,
2061,100885012,the,120,τούτῳ,,,,,,,
2062,100885013,end,120,ἔσχοντο,,,,,,,
2063,100885015,The Argives,121,Ἀργεῖοι,,,,,,,
2064,100885016,having made,121,δὲ,,,,,,,
2065,100885017,them,121,σφέων,,,,,,,
2066,100885018,statues,121,εἰκόνας,,,,,,,
2067,100885019,having made,121,ποιησάμενοι,,,,,,,
2068,100885020,dedicated,121,ἀνέθεσαν,,,,,,,
2069,100885021,to,121,ἐς,,,,,,,
2070,100885022,Delphi,121,Δελφοὺς,,,,,,,
2071,100885023,as,121,ὡς,,,,,,,
2072,100885024,best,121,ἀριστῶν,,,,,,,
2073,100885025,being,121,γενομένων,,,,,,,
2074,100885028,Solon,122,Σόλων,,,,,,,
2075,100885029,As for,122,μὲν,,,,,,,
2076,100885031,happiness,122,εὐδαιμονίης,,,,,,,
2077,100885032,second,122,δευτερεῖα,,,,,,,
2078,100885032,place,122,δευτερεῖα,,,,,,,
2079,100885033,assigned,122,ἔνεμε,,,,,,,
2080,100885034,this,122,τούτοισι,,,,,,,
2081,100885036,Croesus,122,Κροῖσος,,,,,,,
2082,100885037,but,122,δὲ,,,,,,,
2083,100885038,haste,122,σπερχθεὶς,,,,,,,
2084,100885039,said,122,εἶπε,,,,,,,
2085,100885041,O,122,ὦ,,,,,,,
2086,100885042,stranger,122,ξεῖνε,,,,,,,
2087,100885043,Athenian,122,Ἀθηναῖε,,,,,,,
2088,100885045,our,122,ἡ,,,,,,,
2089,100885047,our,122,ἡμετέρη,,,,,,,
2090,100885048,happiness,122,εὐδαιμονίη,,,,,,,
2091,100885049,then,122,οὕτω,,,,,,,
2092,100885051,been cast away,122,ἀπέρριπται,,,,,,,
2093,100885052,to be,122,ἐς,,,,,,,
2094,100885054,nothing,122,μηδὲν,,,,,,,
2095,100885055,to the extent,122,ὥστε,,,,,,,
2096,100885056,not,122,οὐ,,,,,,,
2097,100885058,private,122,ἰδιωτέων,,,,,,,
2098,100885059,men,122,ἀνδρῶν,,,,,,,
2099,100885060,worthy,122,ἀξίους,,,,,,,
2100,100885061,us,122,ἡμέας,,,,,,,
2101,100885062,you made,122,ἐποίησας,,,,,,,
2102,100885065,he,123,ὁ,,,,,,,
2103,100885066,And,123,δὲ,,,,,,,
2104,100885067,said,123,εἶπε,,,,,,,
2105,100885069,O,123,ὦ,,,,,,,
2106,100885070,Croesus,123,Κροῖσε,,,,,,,
2107,100885072,know,123,ἐπιστάμενόν,,,,,,,
2108,100885073,you,123,με,,,,,,,
2109,100885074,the,123,τὸ,,,,,,,
2110,100885075,divine,123,θεῖον,,,,,,,
2111,100885076,entirely,123,πᾶν,,,,,,,
2112,100885077,is,123,ἐὸν,,,,,,,
2113,100885078,envious,123,φθονερόν,,,,,,,
2114,100885079,and,123,τε,,,,,,,
2115,100885080,full,123,καὶ,,,,,,,
2116,100885081,of,123,ταραχῶδες,,,,,,,
2117,100885081,disturbance,123,ταραχῶδες,,,,,,,
2118,100885082,ask,123,ἐπειρωτᾷς,,,,,,,
2119,100885083,human,123,ἀνθρωπηίων,,,,,,,
2120,100885084,affairs,123,πρηγμάτων,,,,,,,
2121,100885085,concerning,123,πέρι,,,,,,,
2122,100885088,For,124,γὰρ,,,,,,,
2123,100885087,in,124,ἐν,,,,,,,
2124,100885090,long,124,μακρῷ,,,,,,,
2125,100885091,time,124,χρόνῳ,,,,,,,
2126,100885092,many,124,πολλὰ,,,,,,,
2127,100885096,things,124,τὰ,,,,,,,
2128,100885094,are,124,ἐστὶ,,,,,,,
2129,100885095,seen,124,ἰδεῖν,,,,,,,
2130,100885097,not,124,μή,,,,,,,
2131,100885098,one,124,τις,,,,,,,
2132,100885099,wishes,124,ἐθέλει,,,,,,,
2133,100885095,to see,124,ἰδεῖν,,,,,,,
2134,100885101,many,124,πολλὰ,,,,,,,
2135,100885104,suffered,124,παθεῖν,,,,,,,
2136,100885107,For,125,γὰρ,,,,,,,
2137,100885114,I set,125,προτίθημι,,,,,,,
2138,100885110,a boundary,125,οὖρον,,,,,,,
2139,100885108,seventy,125,ἑβδομήκοντα,,,,,,,
2140,100885109,years,125,ἔτεα,,,,,,,
2141,100885111,of,125,τῆς,,,,,,,
2142,100885112,life,125,ζόης,,,,,,,
2143,100885113,human,125,ἀνθρώπῳ,,,,,,,
2144,100885106,For,125,ἐς,,,,,,,
2145,100885116,these,126,οὗτοι,,,,,,,
2146,100885117,being,126,ἐόντες,,,,,,,
2147,100885118,years,126,ἐνιαυτοὶ,,,,,,,
2148,100885119,seventy,126,ἑβδομήκοντα,,,,,,,
2149,100885120,provide,126,παρέχονται,,,,,,,
2150,100885121,days,126,ἡμέρας,,,,,,,
2151,100885122,200,126,διηκοσίας,,,,,,,
2152,100885123,and,126,καὶ,,,,,,,
2153,100885124,"2,500",126,πεντακισχιλίας,,,,,,,
2154,100885125,and,126,καὶ,,,,,,,
2155,100885126,20,126,δισμυρίας,,,,,,,
2156,100885128,intercalary,126,ἐμβολίμου,,,,,,,
2157,100885129,month,126,μηνὸς,,,,,,,
2158,100885130,no,126,μὴ,,,,,,,
2159,100885131,occurs,126,γινομένου,,,,,,,
2160,100885134,But,127,δὲ,,,,,,,
2161,100885136,if,127,ἐθελήσει,,,,,,,
2162,100885137,for,127,το-,,,,,,,
2163,100885138,one,127,τοὔτερον,,,,,,,
2164,100885139,of,127,τῶν,,,,,,,
2165,100885140,those,127,ἐτέων,,,,,,,
2166,100885141,years,127,μηνὶ,,,,,,,
2167,100885142,to,127,μακρότερον,,,,,,,
2168,100885143,become,127,γίνεσθαι,,,,,,,
2169,100885144,a,127,",",,,,,,,
2170,100885145,month,127,ἵνα,,,,,,,
2171,100885146,longer,127,δὴ,,,,,,,
2172,100885147,so,127,αἱ,,,,,,,
2173,100885148,that,127,ὧραι,,,,,,,
2174,100885149,the,127,συμβαίνωσι,,,,,,,
2175,100885150,seasons,127,παραγινόμεναι,,,,,,,
2176,100885151,may,127,ἐς,,,,,,,
2177,100885152,arrive,127,τὸ,,,,,,,
2178,100885153,at,127,δέον,,,,,,,
2179,100885154,the,127,",",,,,,,,
2180,100885155,right,127,μῆνες,,,,,,,
2181,100885156,time,127,μὲν,,,,,,,
2182,100885157,then,127,παρὰ,,,,,,,
2183,100885158,in,127,τὰ,,,,,,,
2184,100885159,every,127,ἑβδομήκοντα,,,,,,,
