,greek_id,english_word,sent_id,greek_word,alignments,gloss
1499,113340171,Psyllotoxotai,83,Ψυλλοτοξόται,,
1500,113340173,five thousand,83,πεντακισμύριοι,,
1501,113340174,and,83,δὲ,,
1502,113340175,Aneomidromoi,83,Ἀνεμοδρόμοι,,
1503,113340177,Of,84,τούτων,,
1504,113340179,some,84,οἱ,,
1505,113340181,Flea-Shooters,84,Ψυλλοτοξόται,,
1506,113340182,on,84,ἐπὶ,,
1507,113340183,fleas,84,ψυλλῶν,,
1508,113340184,great,84,μεγάλων,,
1509,113340185,ride,84,ἱππάζονται,,
1510,113340187,thus,84,ὅθεν,,
1511,113340189,their,84,τὴν,,
1512,113340190,name,84,προσηγορίαν,,
1513,113340191,have,84,ἔχουσιν,,
1514,113340193,size,85,μέγεθος,,
1515,113340194,And,85,δὲ,,
1516,113340195,of,85,τῶν,,
1517,113340196,fleas,85,ψυλλῶν,,
1518,113340197,as great as,85,ὅσον,,
1519,113340198,twelve,85,δώδεκα,,
1520,113340199,elephants,85,ἐλέφαντες,,
1521,113340201,The,86,οἱ,,
1522,113340203,Wind-Walkers,86,Ἀνεμοδρόμοι,,
1523,113340202,however,86,δὲ,,
1524,113340204,on foot,86,πεζοὶ,,
1525,113340205,however,86,μὲν,,
1526,113340206,are,86,εἰσιν,,
1527,113340208,carried,86,φέρονται,,
1528,113340209,yet,86,δὲ,,
1529,113340210,through,86,ἐν,,
1530,113340211,the,86,τῷ,,
1531,113340212,air,86,ἀέρι,,
1532,113340213,without,86,ἄνευ,,
1533,113340214,wings,86,πτερῶν,,
1534,113340217,But,87,δὲ,,
1535,113340216,the,87,ὁ,,
1536,113340218,manner,87,τρόπος,,
1537,113340219,of,87,τῆς,,
1538,113340220,journey,87,φορᾶς,,
1539,113340221,as,87,τοιόσδε,,
1540,113340225,Having,88,ὑπεζωσμένοι,,
1541,113340223,girt,88,χιτῶνας,,
1542,113340227,themselves,88,αὐτοὺς,,
1543,113340224,with,88,ποδήρεις,,
1544,113340223,tunics,88,χιτῶνας,,
1545,113340224,that,88,ποδήρεις,,
1546,113340224,reach,88,ποδήρεις,,
1547,113340224,to,88,ποδήρεις,,
1548,113340224,the,88,ποδήρεις,,
1549,113340224,ankles,88,ποδήρεις,,
1550,113340225,they,88,ὑπεζωσμένοι,,
1551,113340232,carried,88,φέρονται,,
1552,113340227,them,88,αὐτοὺς,,
1553,113340226,gathered,88,κολπώσαντες,,
1554,113340226,up,88,κολπώσαντες,,
1555,113340229,in,88,ἀνέμῳ,,
1556,113340229,their,88,ἀνέμῳ,,
1557,113340229,laps,88,ἀνέμῳ,,
1558,113340230,like,88,καθάπερ,,
1559,113340231,sails,88,ἱστία,,
1560,113340233,just,88,ὥσπερ,,
1561,113340233,as,88,ὥσπερ,,
1562,113340234,the,88,τὰ,,
1563,113340235,boats,88,σκάφη,,
1564,113340232,do,88,φέρονται,,
1565,113340237,men,89,τὰ,,
1566,113340238,Many,89,πολλὰ,,
1567,113340239,however,89,δ’,,
1568,113340240,as,89,οἱ,,
1569,113340241,such,89,τοιοῦτοι,,
1570,113340242,in,89,ἐν,,
1571,113340243,the,89,ταῖς,,
1572,113340244,battles,89,μάχαις,,
1573,113340245,light-armed,89,πελτασταὶ,,
1574,113340246,are,89,εἰσιν,,
1575,113340245,troops,89,πελτασταὶ,,
1576,113340248,were,90,ἐλέγοντο,,
1577,113340251,from,90,ἀπὸ,,
1578,113340252,the,90,τῶν,,
1579,113340253,above,90,ὑπὲρ,,
1580,113340255,Cappadocia,90,Καππαδοκίαν,,
1581,113340256,stars,90,ἀστέρων,,
1582,113340257,come,90,ἥξειν,,
1583,113340258,Struthobalanoi,90,Στρουθοβάλανοι,,
1584,113340260,seven hundred thousand,90,ἑπτακισμύριοι,,
1585,113340262,Hippogeranoi,90,Ἱππογέρανοι,,
1586,113340264,five thousand,90,πεντακισχίλιοι,,
1587,113340266,These,91,τούτους,,
1588,113340267,I,91,ἐγὼ,,
1589,113340268,not,91,οὐκ,,
1590,113340269,beheld,91,ἐθεασάμην,,
1591,113340266,things,91,τούτους,,
1592,113340272,For,92,γὰρ,,
1593,113340271,not,92,οὐ,,
1594,113340273,arrive,92,ἀφίκοντο,,
1595,113340275,reason,93,διόπερ,,
1596,113340276,not,93,οὐ,,
1597,113340277,For,93,-δὲ,,
1598,113340278,describe,93,γράψαι,,
1599,113340279,their,93,τὰς,,
1600,113340280,natures,93,φύσεις,,
1601,113340281,their,93,αὐτῶν,,
1602,113340282,dared,93,ἐτόλμησα,,
1603,113340285,For,94,γὰρ,,
1604,113340288,about,94,περὶ,,
1605,113340289,them,94,αὐτῶν,,
1606,113340290,were being told,94,ἐλέγετο,,
1607,113340284,monstrous,94,τεράστια,,
1608,113340286,and,94,καὶ,,
1609,113340287,unbelievable,94,ἄπιστα,,
1610,113340292,This,95,αὕτη,,
1611,113340293,then,95,μὲν,,
1612,113340294,the,95,ἡ,,
1613,113340295,of,95,τοῦ,,
1614,113340296,Endymion,95,Ἐνδυμίωνος,,
1615,113340297,power,95,δύναμις,,
1616,113340298,was,95,ἦν,,
1617,113340300,equipment,96,σκευὴ,,
1618,113340301,however,96,δὲ,,
1619,113340302,all,96,πάντων,,
1620,113340303,the,96,ἡ,,
1621,113340304,same,96,αὐτή,,
1622,113340306,Helmets,97,κράνη,,
1623,113340307,then,97,μὲν,,
1624,113340308,made from,97,ἀπὸ,,
1625,113340309,the,97,τῶν,,
1626,113340310,beans,97,κυάμων,,
1627,113340312,are,97,μεγάλοι,,
1628,113340313,for,97,γὰρ,,
1629,113340316,the,97,οἱ,,
1630,113340317,beans,97,κύαμοι,,
1631,113340312,great,97,μεγάλοι,,
1632,113340314,among,97,παρ’,,
1633,113340315,them,97,αὐτοῖς,,
1634,113340318,and,97,καὶ,,
1635,113340319,strong,97,καρτεροί,,
1636,113340324,All,98,πάντες,,
1637,113340321,breastplates,98,θώρακες,,
1638,113340325,are made of lupine,98,θέρμινοι,,
1639,113340323,scales,98,φολιδωτοὶ,,
1640,113340328,for,98,γὰρ,,
1641,113340327,they,98,τὰ,,
1642,113340333,make,98,ποιοῦνται,,
1643,113340334,breastplates,98,θώρακας,,
1644,113340332,by sewing together,98,συρράπτοντες,,
1645,113340330,the,98,τῶν,,
1646,113340331,peels,98,θέρμων,,
1647,113340340,of lupines,98,τοῦ,,
1648,113340337,and,98,δὲ,,
1649,113340338,in that place,98,ἐκεῖ,,
1650,113340339,becomes,98,γίνεται,,
1651,113340342,the,98,τὸ,,
1652,113340343,peel,98,λέπος,,
1653,113340341,of the lupine,98,θέρμου,,
1654,113340336,unbreakable,98,ἄρρηκτον,,
1655,113340344,just like,98,ὥσπερ,,
1656,113340345,a horn,98,κέρας,,
1657,113340347,Shields,99,ἀσπίδες,,
1658,113340348,too,99,δὲ,,
1659,113340349,and,99,καὶ,,
1660,113340350,swords,99,ξίφη,,
1661,113340351,like,99,οἷα,,
1662,113340352,those,99,τὰ,,
1663,113340353,of,99,Ἑλληνικά,,
1664,113340353,the,99,Ἑλληνικά,,
1665,113340355,Since,100,ἐπειδὴ,,
1666,113340356,it,100,δὲ,,
1667,113340357,right,100,καιρὸς,,
1668,113340358,time,100,ἦν,,
1669,113340360,they,100,ἐτάξαντο,,
1670,113340361,as,100,ὧδε,,
1671,113340363,The,101,τὸ,,
1672,113340365,right,101,δεξιὸν,,
1673,113340366,wing,101,κέρας,,
1674,113340367,had,101,εἶχον,,
1675,113340368,The,101,οἱ,,
1676,113340369,Hippogryphs,101,Ἱππόγυποι,,
1677,113340370,and,101,καὶ,,
1678,113340371,the,101,ὁ,,
1679,113340372,king,101,βασιλεὺς,,
1680,113340377,having,101,ἔχων,,
1681,113340374,best,101,ἀρίστους,,
1682,113340375,around,101,περὶ,,
1683,113340376,him,101,αὑτὸν,,
1684,113340379,And,102,καὶ,,
1685,113340380,were,102,ἡμεῖς,,
1686,113340381,in,102,ἐν,,
1687,113340382,these,102,τούτοις,,
1688,113340383,things,102,ἦμεν,,
1689,113340386,But,103,δὲ,,
1690,113340385,the,103,τὸ,,
1691,113340387,Good-Name,103,εὐώνυμον,,
1692,113340388,ones,103,οἱ,,
1693,113340389,Vegetable-Winged,103,Λαχανόπτεροι,,
1694,113340393,But,104,δὲ,,
1695,113340394,the,104,οἱ,,
1696,113340395,allies,104,σύμμαχοι,,
1697,113340391,the,104,τὸ,,
1698,113340392,middle,104,μέσον,,
1699,113340396,as,104,ὡς,,
1700,113340397,each,104,ἑκάστοις,,
1701,113340398,seemed,104,ἐδόκει,,
1702,113340398,good,104,ἐδόκει,,
1703,113340398,to,104,ἐδόκει,,
1704,113340401,But,105,δὲ,,
1705,113340400,the,105,τὸ,,
1706,113340402,infantry,105,πεζὸν,,
1707,113340403,were,105,ἦσαν,,
1708,113340404,in fact,105,μὲν,,
1709,113340405,about,105,ἀμφὶ,,
1710,113340406,,105,τὰς,,
1711,113340407,six hundred thousand,105,ἑξακισχιλίας,,
1712,113340408,,105,μυριάδας,,
1713,113340410,arranged,105,ἐτάχθησαν,,
1714,113340411,,105,δὲ,,
1715,113340412,as follows,105,οὕτως,,
1716,113340414,spiders,106,ἀράχναι,,
1717,113340415,among,106,παρ’,,
1718,113340416,them,106,αὐτοῖς,,
1719,113340417,many,106,πολλοὶ,,
1720,113340418,large,106,καὶ,,
1721,113340419,large,106,μεγάλοι,,
1722,113340420,are,106,γίνονται,,
1723,113340422,most,106,πολὺ,,
1724,113340423,of,106,τῶν,,
1725,113340424,Cycladic,106,Κυκλάδων,,
1726,113340425,islands,106,νήσων,,
1727,113340426,one,106,ἕκαστος,,
1728,113340427,larger,106,μείζων,,
1729,113340430,ordered,107,προσέταξεν,,
1730,113340429,these,107,τούτοις,,
1731,113340431,search,107,διυφῆναι,,
1732,113340439,air,107,ἀέρα,,
1733,113340433,between,107,μεταξὺ,,
1734,113340432,the,107,τὸν,,
1735,113340435,moon,107,σελήνης,,
1736,113340434,the,107,τῆς,,
1737,113340436,and,107,καὶ,,
1738,113340437,the,107,τοῦ,,
1739,113340438,Morning Star,107,Ἑωσφόρου,,
1740,113340441,When,108,ὡς,,
1741,113340442,they,108,δὲ,,
1742,113340443,as quickly as possible,108,τάχιστα,,
1743,113340444,had finished,108,ἐξειργάσαντο,,
1744,113340445,and,108,καὶ,,
1745,113340446,a plain,108,πεδίον,,
1746,113340447,made,108,ἐποίησαν,,
1747,113340449,on,108,ἐπὶ,,
1748,113340450,it,108,τούτου,,
1749,113340451,drew up,108,παρέταξε,,
1750,113340452,the,108,τὸ,,
1751,113340453,infantry,108,πεζὸν,,
1752,113340458,Nykterion,109,Νυκτερίων,,
1753,113340460,son of,109,Εὐδιάνακτος,,
1754,113340455,was,109,ἡγεῖτο,,
1755,113340461,the third,109,τρίτος,,
1756,113340457,of them,109,αὐτῶν,,
1757,113340455,to lead,109,ἡγεῖτο,,
1758,113340464,enemy,110,τῶν,,
1759,113340466,enemy,110,πολεμίων,,
1760,113340465,however,110,δὲ,,
1761,113340470,had,110,εἶχον,,
1762,113340467,one,110,τὸ,,
1763,113340469,good,110,εὐώνυμον,,
1764,113340468,name,110,μὲν,,
1765,113340471,the,110,οἱ,,
1766,113340472,Hippomurmeces,110,Ἱππομύρμηκες,,
1767,113340473,and,110,καὶ,,
1768,113340477,Phaethon,110,Φαέθων,,
1769,113340475,among,110,ἐν,,
1770,113340476,them,110,αὐτοῖς,,
1771,113340479,beasts,111,θηρία,,
1772,113340480,But,111,δέ,,
1773,113340481,are,111,ἐστι,,
1774,113340482,very large,111,μέγιστα,,
1775,113340484,winged,111,ὑπόπτερα,,
1776,113340486,the,111,τοῖς,,
1777,113340487,here,111,παρ’,,
1778,113340488,here,111,ἡμῖν,,
1779,113340489,ants,111,μύρμηξι,,
1780,113340490,resembling,111,προσεοικότα,,
1781,113340491,except,111,πλὴν,,
1782,113340492,in,111,τοῦ,,
1783,113340493,size,111,μεγέθους,,
1784,113340496,For,112,γὰρ,,
1785,113340495,the,112,ὁ,,
1786,113340497,greatest,112,μέγιστος,,
1787,113340498,of them,112,αὐτῶν,,
1788,113340499,also,112,καὶ,,
1789,113340500,two plethra,112,δίπλεθρος,,
1790,113340501,was,112,ἦν,,
1791,113340503,fought,113,ἐμάχοντο,,
1792,113340504,not,113,δὲ,,
1793,113340505,only,113,οὐ,,
1794,113340506,those,113,μόνον,,
1795,113340507,who,113,οἱ,,
1796,113340508,were,113,ἐπ’,,
1797,113340509,upon,113,αὐτῶν,,
1798,113340511,but,113,ἀλλὰ,,
1799,113340512,also,113,καὶ,,
1800,113340513,themselves,113,αὐτοὶ,,
1801,113340514,most,113,μάλιστα,,
1802,113340515,of,113,τοῖς,,
1803,113340516,all,113,κέρασιν,,
1804,113340517,with,113,.,,
1805,113340518,said,114,ἐλέγοντο,,
1806,113340519,were,114,δὲ,,
1807,113340520,These,114,οὗτοι,,
1808,113340521,be,114,εἶναι,,
1809,113340522,about,114,ἀμφὶ,,
1810,113340523,fifty,114,τὰς,,
1811,113340524,thousand,114,πέντε,,
1812,113340527,On,115,ἐπὶ,,
1813,113340528,their,115,δὲ,,
1814,113340529,right,115,τοῦ,,
1815,113340530,wing,115,δεξιοῦ,,
1816,113340531,wing,115,αὐτῶν,,
1817,113340532,were stationed,115,ἐτάχθησαν,,
1818,113340533,the,115,οἱ,,
1819,113340534,Aeronauts,115,Ἀεροκώνωπες,,
1820,113340536,were,115,ὄντες,,
1821,113340537,too,115,καὶ,,
1822,113340538,these,115,οὗτοι,,
1823,113340539,about,115,ἀμφὶ,,
1824,113340540,thousand,115,τὰς,,
1825,113340541,five,115,πέντε,,
1826,113340542,thousand,115,μυριάδας,,
1827,113340544,all,115,πάντες,,
1828,113340545,archers,115,τοξόται,,
1829,113340546,gnats,115,κώνωψι,,
1830,113340547,great,115,μεγάλοις,,
1831,113340548,riding,115,ἐποχούμενοι,,
1832,113340550,After,116,μετὰ,,
1833,113340552,these,116,τούτους,,
1834,113340553,the,116,οἱ,,
1835,113340554,Air-Skimmers,116,Ἀεροκόρδακες,,
1836,113340556,naked,116,ψιλοί,,
1837,113340558,they are,116,ὄντες,,
1838,113340560,infantry,116,πεζοί,,
1839,113340563,brave,116,μάχιμοί,,
1840,113340566,these,116,οὗτοι,,
1841,113340569,For,117,γὰρ,,
1842,113340568,from a distance,117,πόρρωθεν,,
1843,113340570,throwing,117,ἐσφενδόνων,,
1844,113340571,radishes,117,ῥαφανῖδας,,
1845,113340572,huge,117,ὑπερμεγέθεις,,
1846,113340574,and,117,καὶ,,
1847,113340576,struck,117,βληθεὶς,,
1848,113340582,unable,117,ἐδύνατο,,
1849,113340577,unable,117,οὐ,,
1850,113340580,short,117,ὀλίγον,,
1851,113340581,hold out,117,ἀντέχειν,,
1852,113340584,died,117,ἀπέθνῃσκε,,
1853,113340585,but,117,δέ,,
1854,113340587,with,117,καὶ,,
1855,113340588,odor,117,δυσωδίας,,
1856,113340589,certain,117,τινὸς,,
1857,113340590,the,117,τῷ,,
1858,113340591,wound,117,τραύματι,,
1859,113340592,arising,117,ἐγγινομένης,,
1860,113340594,said,118,ἐλέγοντο,,
1861,113340595,to,118,δὲ,,
1862,113340596,anoint,118,χρίειν,,
1863,113340597,the,118,τὰ,,
1864,113340598,arrows,118,βέλη,,
1865,113340599,mallow,118,μαλάχης,,
1866,113340600,poison,118,ἰῷ,,
1867,113340602,Taking,119,ἐχόμενοι,,
1868,113340604,them,119,αὐτῶν,,
1869,113340605,were drawn up,119,ἐτάχθησαν,,
1870,113340607,Caulomyces,119,Καυλομύκητες,,
1871,113340609,infantry,119,ὁπλῖται,,
1872,113340610,being,119,ὄντες,,
1873,113340612,close-combat,119,ἀγχέμαχοι,,
1874,113340614,multitude,119,πλῆθος,,
1875,113340615,ten thousand,119,μύριοι,,
1876,113340617,were called,120,ἐκλήθησαν,,
1877,113340618,called,120,δὲ,,
1878,113340619,Caulomycetes,120,Καυλομύκητες,,
1879,113340621,because,120,ὅτι,,
1880,113340622,shields,120,ἀσπίσι,,
1881,113340623,used,120,μὲν,,
1882,113340624,mushroom,120,μυκητίναις,,
1883,113340625,used,120,ἐχρῶντο,,
1884,113340627,spears,120,δόρασι,,
1885,113340628,made,120,δὲ,,
1886,113340629,made,120,καυλίνοις,,
1887,113340630,of,120,τοῖς,,
1888,113340631,of,120,ἀπὸ,,
1889,113340632,of,120,τῶν,,
1890,113340633,asparagus,120,ἀσπαράγων,,
1891,113340635,close,121,πλησίον,,
1892,113340636,And,121,δὲ,,
1893,113340637,them,121,αὐτῶν,,
1894,113340638,the,121,οἱ,,
1895,113340639,Dog-oak-fighters,121,Κυνοβάλανοι,,
1896,113340640,stood,121,ἔστησαν,,
1897,113340642,these,121,οὓς,,
1898,113340643,sent,121,ἔπεμψαν,,
1899,113340644,the ones,121,αὐτῷ,,
1900,113340645,the,121,οἱ,,
1901,113340646,of,121,τὸν,,
1902,113340647,Sirius,121,Σείριον,,
1903,113340648,inhabitants,121,κατοικοῦντες,,
1904,113340650,five thousand,121,πεντακισχίλιοι,,
1905,113340652,men,121,ἄνδρες,,
1906,113340653,with dog-faces,121,κυνοπρόσωποι,,
1907,113340654,on,121,ἐπὶ,,
1908,113340655,winged acorns,121,βαλάνων,,
1909,113340656,winged,121,πτερωτῶν,,
1910,113340657,fighting,121,μαχόμενοι,,
1911,113340659,were said,122,ἐλέγοντο,,
1912,113340662,also,122,κἀκείνῳ,,
1913,113340663,to be late,122,ὑστερίζειν,,
1914,113340671,sending,122,μετεπέμπετο,,
1915,113340668,for,122,ἀπὸ,,
1916,113340672,slingers,122,σφενδονήτας,,
1917,113340668,from,122,ἀπὸ,,
1918,113340669,the,122,τοῦ,,
1919,113340670,Galaxius,122,Γαλαξίου,,
1920,113340673,and,122,καὶ,,
1921,113340674,the,122,οἱ,,
1922,113340675,Cloud-Centaurians,122,Νεφελοκένταυροι,,
1923,113340677,But,123,ἀλλ’,,
1924,113340678,they,123,ἐκεῖνοι,,
1925,113340684,arrived,123,ἀφίκοντο,,
1926,113340679,just,123,μὲν,,
1927,113340686,as,123,ὡς,,
1928,113340680,the,123,τῆς,,
1929,113340681,battle,123,μάχης,,
1930,113340682,already,123,ἤδη,,
1931,113340683,been,123,κεκριμένης,,
1932,113340683,decided,123,κεκριμένης,,
1933,113340686,as,123,ὡς,,
1934,113340687,never,123,μήποτε,,
1935,113340688,wished,123,ὤφελον,,
1936,113340688,for,123,ὤφελον,,
1937,113340690,The,124,οἱ,,
1938,113340691,slingers,124,σφενδονῆται,,
1939,113340692,however,124,δὲ,,
1940,113340693,did,124,οὐ,,
1941,113340694,not,124,-δὲ,,
1942,113340695,at all,124,ὅλως,,
1943,113340696,arrive,124,παρεγένοντο,,
1944,113340698,therefore,124,διόπερ,,
1945,113340699,say,124,φασὶν,,
1946,113340700,later,124,ὕστερον,,
1947,113340701,them,124,αὐτοῖς,,
1948,113340702,having become angry,124,ὀργισθέντα,,
1949,113340703,Phaethon,124,τὸν,,
1950,113340704,Phaethon,124,Φαέθοντα,,
1951,113340705,set,124,πυρπολῆσαι,,
1952,113340706,the,124,τὴν,,
1953,113340707,country,124,χώραν,,
1954,113340705,on fire,124,πυρπολῆσαι,,
1955,113340709,Such,125,τοιαύτῃ,,
1956,113340710,then,125,μὲν,,
1957,113340711,as well,125,καὶ,,
1958,113340712,the,125,ὁ,,
1959,113340715,preparation,125,παρασκευῇ,,
1960,113340713,Phaethon,125,Φαέθων,,
1961,113340714,was,125,ἐπῄει,,
1962,113340717,Having,126,συμμίξαντες,,
1963,113340718,then,126,δὲ,,
1964,113340719,when,126,ἐπειδὴ,,
1965,113340720,the,126,τὰ,,
1966,113340721,signs,126,σημεῖα,,
1967,113340722,raised,126,ἤρθη,,
1968,113340723,and,126,καὶ,,
1969,113340724,brayed,126,ὠγκήσαντο,,
1970,113340725,side,126,ἑκατέρων,,
1971,113340726,donkeys,126,οἱ,,
1972,113340729,these,126,τούτοις,,
1973,113340730,for,126,γὰρ,,
1974,113340731,in,126,ἀντὶ,,
1975,113340732,trumpets,126,σαλπιστῶν,,
1976,113340733,use,126,χρῶνται,,
1977,113340735,fight,126,ἐμάχοντο,,
1978,113340737,and,127,καὶ,,
1979,113340738,The,127,τὸ,,
1980,113340739,well-named,127,μὲν,,
1981,113340740,well-named,127,εὐώνυμον,,
1982,113340741,of,127,τῶν,,
1983,113340742,Sun-dwellers,127,Ἡλιωτῶν,,
1984,113340743,immediately,127,αὐτίκα,,
1985,113340744,fled,127,ἔφυγεν,,
1986,113340745,not,127,οὐ,,
1987,113340746,not,127,-δ’,,
1988,113340747,into,127,εἰς,,
1989,113340748,hands,127,χεῖρας,,
1990,113340749,seized,127,δεξάμενον,,
1991,113340750,anyone,127,τοὺς,,
1992,113340751,Hippogriffs,127,Ἱππογύπους,,
1993,113340753,and,127,καὶ,,
1994,113340754,we,127,ἡμεῖς,,
1995,113340755,said,127,εἱπόμεθα,,
1996,113340756,Kill,127,κτείνοντες,,
1997,113340761,Their,128,αὐτῶν,,
1998,113340758,right,128,τὸ,,
1999,113340759,wing,128,δεξιὸν,,
2000,113340762,held,128,ἐκράτει,,
2001,113340763,the,128,τοῦ,,
2002,113340764,right,128,ἐπὶ,,
2003,113340765,side,128,τῷ,,
2004,113340766,of,128,ἡμετέρῳ,,
2005,113340767,our,128,εὐωνύμου,,
2006,113340768,ship,128,",",,
2007,113340769,the,128,καὶ,,
2008,113340770,Euenomos,128,ἐπεξῆλθον,,
2009,113340760,and,128,δὲ,,
2010,113340771,the,128,οἱ,,
2011,113340772,Aerocnopes,128,Ἀεροκώνωπες,,
2012,113340773,came,128,διώκοντες,,
2013,113340774,marching,128,ἄχρι,,
2014,113340775,on,128,πρὸς,,
2015,113340776,pursuing,128,τοὺς,,
2016,113340777,them,128,πεζούς,,
2017,113340778,as,128,.,,
2018,113340779,far,128,,,
2019,113340780,as,128,,,
2020,113340781,the,128,,,
2021,113340782,infantry,128,,,
2022,113340779,There,129,ἐνταῦθα,,
2023,113340780,while,129,δὲ,,
2024,113340782,those men,129,κἀκείνων,,
2025,113340783,shouting,129,ἐπιβοηθούντων,,
2026,113340784,fled,129,ἔφυγον,,
2027,113340785,leaning,129,ἐγκλίναντες,,
2028,113340787,and,129,καὶ,,
2029,113340788,most,129,μάλιστα,,
2030,113340789,because,129,ἐπεὶ,,
2031,113340790,knew,129,ᾔσθοντο,,
2032,113340791,that,129,τοὺς,,
2033,113340797,defeated,129,νενικημένους,,
2034,113340792,by,129,ἐπὶ,,
2035,113340796,us,129,σφῶν,,
2036,113340795,true,129,εὐωνύμῳ,,
2037,113340793,names,129,τῷ,,
2038,113340799,battle,130,τῆς,,
2039,113340800,Now,130,δὲ,,
2040,113340801,battle,130,τροπῆς,,
2041,113340802,fierce,130,λαμπρᾶς,,
2042,113340803,was,130,γεγενημένης,,
2043,113340804,many,130,πολλοί,,
2044,113340805,,130,μὲν,,
2045,113340806,alive,130,ζῶντες,,
2046,113340807,killed,130,ἡλίσκοντο,,
2047,113340809,many,130,πολλοὶ,,
2048,113340810,and,130,δὲ,,
2049,113340811,slain,130,καὶ,,
2050,113340812,slain,130,ἀνῃροῦντο,,
2051,113340814,and,130,καὶ,,
2052,113340815,blood,130,τὸ,,
2053,113340816,blood,130,αἷμα,,
2054,113340817,flowed,130,ἔρρει,,
2055,113340818,much,130,πολύ,,
2056,113340820,over,130,ἐπὶ,,
2057,113340821,clouds,130,τῶν,,
2058,113340822,clouds,130,νεφῶν,,
2059,113340824,so,130,ὥστε,,
2060,113340825,they,130,αὐτὰ,,
2061,113340826,dyed,130,βάπτεσθαι,,
2062,113340827,and,130,καὶ,,
2063,113340828,red,130,ἐρυθρὰ,,
2064,113340829,appeared,130,φαίνεσθαι,,
2065,113340831,as,130,οἷα,,
2066,113340832,as,130,παρ’,,
2067,113340833,us,130,ἡμῖν,,
2068,113340834,sets,130,δυομένου,,
2069,113340835,when,130,τοῦ,,
2070,113340836,sun,130,ἡλίου,,
2071,113340837,appear,130,φαίνεται,,
2072,113340839,much,130,πολὺ,,
2073,113340840,and,130,δὲ,,
2074,113340841,and,130,καὶ,,
2075,113340842,to,130,εἰς,,
2076,113340843,ground,130,τὴν,,
2077,113340844,ground,130,γῆν,,
2078,113340845,fell,130,κατέσταζεν,,
2079,113340847,leading,130,ὥστε,,
2080,113340848,me,130,με,,
2081,113340849,conjecture,130,εἰκάζειν,,
2082,113340851,that,130,μὴ,,
2083,113340852,perhaps,130,ἄρα,,
2084,113340853,some,130,τοιούτου,,
2085,113340854,such,130,τινὸς,,
2086,113340855,and,130,καὶ,,
2087,113340856,long,130,πάλαι,,
2088,113340857,ago,130,ἄνω,,
2089,113340858,happening,130,γενομένου,,
2090,113340859,Homer,130,Ὅμηρος,,
2091,113340860,thought,130,ὑπέλαβεν,,
2092,113340861,with,130,αἵματι,,
2093,113340862,sprinkled,130,ὗσαι,,
2094,113340863,Zeus,130,τὸν,,
2095,113340864,Zeus,130,Δία,,
2096,113340865,at,130,ἐπὶ,,
2097,113340866,the,130,τῷ,,
2098,113340867,of,130,τοῦ,,
2099,113340868,Sarpedon,130,Σαρπηδόνος,,
2100,113340869,death,130,θανάτῳ,,
2101,113340871,Turning,131,ἀναστρέψαντες,,
2102,113340872,back,131,δὲ,,
2103,113340873,from,131,ἀπὸ,,
2104,113340874,the,131,τῆς,,
2105,113340875,pursuit,131,διώξεως,,
2106,113340876,two,131,δύο,,
2107,113340877,trophies,131,τρόπαια,,
2108,113340878,set,131,ἐστήσαμεν,,
2109,113340880,one,131,τὸ,,
2110,113340881,indeed,131,μὲν,,
2111,113340882,on,131,ἐπὶ,,
2112,113340883,the,131,τῶν,,
2113,113340884,spiderwebs,131,ἀραχνίων,,
2114,113340885,of,131,τῆς,,
2115,113340886,land,131,πεζομαχίας,,
2116,113340888,the,131,τὸ,,
2117,113340889,other,131,δὲ,,
2118,113340890,of,131,τῆς,,
2119,113340891,sky,131,ἀερομαχίας,,
2120,113340892,on,131,ἐπὶ,,
2121,113340893,the,131,τῶν,,
2122,113340894,clouds,131,νεφῶν,,
2123,113340896,Just,132,ἄρτι,,
2124,113340897,as,132,δὲ,,
2125,113340898,these,132,τούτων,,
2126,113340899,things,132,γινομένων,,
2127,113340900,were happening,132,ἠγγέλλοντο,,
2128,113340904,the,132,οἱ,,
2129,113340905,Cloud-Centauri,132,Νεφελοκένταυροι,,
2130,113340906,were announced,132,προσελαύνοντες,,
2131,113340901,by,132,ὑπὸ,,
2132,113340902,the,132,τῶν,,
2133,113340903,lookouts,132,σκοπῶν,,
2134,113340908,these,132,οὓς,,
2135,113340908,were,132,οὓς,,
2136,113340908,the,132,οὓς,,
2137,113340908,ones,132,οὓς,,
2138,113340909,were required,132,ἔδει,,
2139,113340910,to meet,132,πρὸ,,
2140,113340911,before,132,τῆς,,
2141,113340912,the,132,μάχης,,
2142,113340912,battle,132,μάχης,,
2143,113340914,to,132,τῷ,,
2144,113340915,Phaethon,132,Φαέθοντι,,
2145,113340917,And,133,καὶ,,
2146,113340918,so,133,δὴ,,
2147,113340919,appeared,133,ἐφαίνοντο,,
2148,113340920,approaching,133,προσιόντες,,
2149,113340922,spectacle,133,θέαμα,,
2150,113340923,extraordinary,133,παραδοξότατον,,
2151,113340925,of,133,ἐξ,,
2152,113340926,horses,133,ἵππων,,
2153,113340927,winged,133,πτερωτῶν,,
2154,113340928,and,133,καὶ,,
2155,113340929,men,133,ἀνθρώπων,,
2156,113340930,composed,133,συγκείμενοι,,
2157,113340932,size,134,μέγεθος,,
2158,113340933,but,134,δέ,,
2159,113340934,of,134,τῶν,,
2160,113340935,the,134,μέν,,
2161,113340936,men,134,ἀνθρώπων,,
2162,113340937,was,134,ὅσον,,
