Unnamed: 0,translation,notes,sent_id
118,"Is it not Dionysus who will compel the women to come to Cyprus? No, but this one must consider in nature.","The sentence employs a rhetorical question structure (οὐχ...;) expecting a negative answer, followed by a correction introduced by ἀλλὰ. The phrase 'come to Cyprus' (εἰς τὴν Κύπριν) is a metonymy for coming to the cult of Aphrodite (Kypris), as Cyprus was the island sacred to her. The syntax features an infinitive clause (σωφρονεῖν... εἰς τὴν Κύπριν) functioning as the object of the future verb ἀναγκάσει. The second clause uses an impersonal construction with χρὴ (it is necessary) where the subject is the infinitive phrase τοῦτο σκοπεῖν (to consider this), which is displaced by the neuter demonstrative pronoun τοῦτο. The dative of instrument or sphere (ἐν τῇ φύσει) indicates the sphere in which the consideration must take place. The sentence highlights a contrast between external compulsion (divine force) and internal natural law (physis).",118
119,"For even in the Bacchic rites, the one who is truly prudent will not be corrupted.","The sentence employs the particle combination 'καὶ γάρ' (for even/also), where 'καί' adds emphasis to the scope of the condition and 'γάρ' provides the causal explanation. The word 'σωφρών' (prudent/moderate) functions as a substantive noun referring to a person of self-control. The phrase 'ἐν βακχεύμασιν' (in the Bacchic rites) creates a striking semantic contrast with 'σωφρών', highlighting the tension between the frenzied, ecstatic nature of Dionysian worship and the rational self-control of the wise individual. The use of the future passive indicative 'διαφθαρήσεται' (will be corrupted/destroyed) suggests a moral or spiritual ruin rather than mere physical death. The sentence structure emphasizes the resilience of the virtuous mind even when exposed to the most intense forms of religious ecstasy.",119
120,"You see, you rejoice when many are standing by the gates, but the city magnifies the name of Pentheus.","This sentence employs a contrastive structure marked by the enclitic particle δέ ('but'), juxtaposing the general rejoicing of the populace at the sight of the gates being guarded with the specific, ominous action of the city 'magnifying' (μεγαλύνω) the name of Pentheus. The verb εἰσφίστημι (here εἱστωσιν, a form of ἐφίστημι) implies standing near or at one's side, often with a connotation of guarding or attending. The use of the present indicative in the main clauses (ὁρᾶς, χαίρεις) alongside the present subjunctive in the temporal clause (ὅταν ἐφίστωσιν) establishes a general truth or habitual action: whenever this scene occurs, the reaction is one of joy. However, the final clause shifts the focus to the city's collective voice, which elevates Pentheus's name, likely in a context of impending doom or tragic irony, as the 'rejoicing' masks a deeper, darker reality. The syntax is paratactic in the main clauses, connected by the coordinating particle δέ, creating a rhythmic contrast between the public's emotional state and the city's declarative action.",120
121,"And he, I think, takes pleasure in being honored.","The sentence exhibits a hesitant opening with the truncated conjunction 'κα-' (a form of καί), indicating a sudden interruption or the speaker's attempt to recall or formulate the thought before continuing with 'καὶ ἐκεῖνος'. The verb 'οἶμαι' (I think) is an epistemic modal marker inserted parenthetically, creating a rhetorical pause that emphasizes the speaker's personal conviction while maintaining a degree of modesty or uncertainty. The participle 'τιμώμενος' (being honored) is in the present middle/passive, functioning adverbially to modify 'τέρπεται' (takes pleasure); the middle voice suggests that the subject is the beneficiary of the action, implying a reciprocal or reflexive satisfaction derived from the honor received. The syntax places the subject 'ἐκεῖνος' early, followed immediately by the parenthetical comment, which is a common stylistic feature in dramatic dialogue to convey a character's internal reflection or hesitation.",121
122,"As for me, then, I and Cadmus, whom you mock, shall cover ourselves with ivy and dance, a grey-haired band; yet dancing must be done, and I shall fight against the god, though persuaded by your words.","The sentence opens with the adversative pair μεν/αλλα, a common structural device to contrast a concession with a stronger counter-assertion. The phrase 'whom you mock' (ον συ διαγελας) is a relative clause modifying Cadmus, highlighting the dramatic tension between the old king and the younger, arrogant speaker (Pentheus). The verb ερεψομεσθα (we shall cover) is used here in the sense of 'to cover oneself with leaves,' a specific ritual action associated with the worship of Dionysus, where participants wreathed themselves in ivy (kisso). The term polia synoris ('grey-haired band') is a striking epithet; 'grey-haired' (polia) refers to the aged appearance of Cadmus and the speaker, contrasting with the typical youthful vigor of Dionysiac followers, while 'band' (synoris) denotes the communal group. The shift from the future active ερεψομεσθα and χορευσομεν to the impersonal present neuter participle χορευτεον (it must be danced/dancing must be done) introduces a sense of inevitability and fate, suggesting that the ritual is now obligatory regardless of personal will. The final clause features a participle πεισθεις (having been persuaded) governing the action of θεομαχεσω (I shall fight against the god), creating a paradoxical image: the speaker claims to be acting under the persuasion of the addressee's words, yet these words lead him to the ultimate act of defiance against the deity. The use of the compound verb θεομαχεω (to fight against a god) is particularly significant in the context of the play, as it defines the central conflict of hubris against divine authority.",122
123,"For you are mad beyond all pain; and if you took remedies, you would not be sick without these.","This sentence employs a conditional structure (indicated by the optative λαβοις with αν) to argue that the current state of madness is preferable to the alternative of illness without the god's presence. The phrase ως αλγιστα functions as a superlative adverbial modifier meaning 'most painfully' or 'beyond all pain,' emphasizing the intensity of the madness. The syntax features a coordinated main clause followed by a conditional clause linked by τε, which here serves a connective function rather than its typical copulative use. The term φαρμάκοις (remedies/drugs) is used metaphorically here, contrasting physical cures with the spiritual or divine 'cure' offered by Dionysus. The sentence also uses anaphora-like repetition of the negative particles οὐ and οὐκ (implied in the structure) to reinforce the exclusivity of the cure.",123
124,"Ah, old man, you do not shame Phoebus with your words, nor do you show reverence to Bromius by acting prudently, [but you treat] a great god [as such].","The sentence employs a chiastic structure in its accusation: the first clause accuses the addressee of shaming a god (Phoebus) through speech (λόγοις), while the second clause ironically accuses him of failing to honor a god (Bromius) through proper action (σωφρονεῖς). The particle τε...τε connects two parallel negative predicates (καταισχύνεις...σωφρονεῖς), creating a balanced rhetorical contrast. The vocative πρέσβυ (old man) is addressed directly, likely to the Chorus Leader or an elder, emphasizing the gravity of the accusation against someone of status. The term Βρόμιος (Bromius) is an epithet for Dionysus, referring to his ecstatic, thunderous nature, while Φοῖβος (Phoebus) refers to Apollo, representing order and reason. The irony lies in the juxtaposition: the addressee is accused of using words to insult Apollo while simultaneously failing to show true piety (σωφροσύνη) toward Dionysus, the very god of the play. The final phrase μέγαν θεόν (a great god) serves as an appositive to Βρόμιον, reinforcing the magnitude of the deity being dishonored. The syntax uses a present indicative verb form for both actions, suggesting ongoing behavior. The sentence exemplifies the tragic tension between rational order (Apollo) and divine madness (Dionysus), central to the themes of the Bacchae.",124
125,"Oh boy, Tiresias has advised you well.","The vocative particle ὠ (ō) combined with the vocative παι (pais) creates an intimate, emotional address, typical of a father speaking to a son in moments of crisis or reassurance. The adverb καλῶς (kalōs) modifies the verb παρήνεσεν (parēnesen, 'advised' or 'urged'), emphasizing the quality and appropriateness of the counsel given. The syntax features a clear subject-verb-object structure with the vocative serving as an exclamation. The use of the perfect tense for παρήνεσεν indicates a completed action with present relevance, suggesting that the advice remains valid and beneficial at the moment of speaking.",125
126,Let it dwell among us; do not drive out the laws.,"The verb οἰκεῖ (from οἰκέω) is used here metaphorically to mean 'to dwell' or 'to reside' in the sense of being accepted or established within a community, rather than merely occupying a physical house. The phrase μεθ' ἡμῶν emphasizes internal inclusion. The second clause employs a strong imperative prohibition (μὴ + aorist imperative) with the verb θυράζω (literally 'to drive to the door'), which is a vivid metonymy for expulsion or rejection. This creates a sharp contrast between the desired state of the laws residing within the community and the violent act of casting them out. The sentence structure juxtaposes a positive assertion of presence with a negative command of exclusion, highlighting the tension between social order (nomos) and disorder.",126
127,"For now, whether flying or thinking, you understand nothing.","This sentence employs a sharp contrast between physical motion (flying, πετέσθαι) and mental activity (thinking, φρονέω). The present participle φρονῶν (thinking) agrees in case, number, and gender with the implied subject of the main verb φρονεῖς (you understand/think), functioning adverbially to indicate the circumstances under which the main action occurs. The conjunction τε ... καί (both ... and / whether ... and) links the two participles, creating a sense of simultaneity that is negated by the main verb's object οὐδὲν (nothing). The sentence features a striking irony: the subject is described as being in a state of active thought (φρονῶν) yet is simultaneously characterized as understanding nothing (οὐδὲν φρονεῖς), highlighting a paradox where the appearance of wisdom or mental activity masks a complete lack of true insight. The particle γάρ provides a causal or explanatory force, suggesting this statement justifies a preceding assertion about the subject's state.",127
128,"And not even for this reason is this god, as you say, to be spoken of beside you.","The sentence features a crasis in the first two words, κα- and κεἰ (καί + γέ), forming the connective particle καίκεῖ (or καίκεῖ), which often introduces a strong assertion or transition. The negative μή combined with γάρ creates a rhetorical emphasis, suggesting that the speaker is refuting a previous assumption or statement. The phrase ως σύ φῃς ('as you say') is a common parenthetical expression used to acknowledge or dismiss an interlocutor's claim, often with a tone of skepticism or irony. The construction παραὰ σοι λέγεσθω uses the preposition παρα (beside/alongside) with the dative σοι (you), emphasizing the idea that the god should not be discussed in the presence or with the approval of the listener, possibly hinting at a theme of exclusion or secrecy. The passive infinitive λέγεσθω suggests a general or impersonal action, reinforcing the idea that the matter is not to be brought up at all.",128
129,"And lie well, as it is true, that you might seem to bear a god, and that honor might be due to us from all our race.","The verb καταψεύδου is an aorist imperative, meaning 'to lie' or 'to tell a falsehood,' which creates a striking dramatic irony here: the speaker commands someone to fabricate a story precisely because that fabrication is presented as a necessary 'truth' for social and religious cohesion. The phrase 'as it is true' (ὡς ἐστὶ) functions rhetorically to validate the lie; the lie is 'true' in its consequences, not its factual accuracy. The sentence employs a double ἵνα clause (with the particle τε connecting the two purposes) to outline the dual benefits of the deception: the personal divine status for the subject (Semele) and the collective honor for the community (the Chorus). The word τε appearing after Σεμέλη is an enclitic conjunction meaning 'and,' linking the name to the implied subject of the subsequent purpose clauses. The use of the dative plural γένει with the prepositional sense implied by προσῇ (due/appropriate) indicates that the honor is to be accorded to the entire lineage or race. This sentence exemplifies the tragic theme where falsehood is elevated to a necessary social virtue.",129
130,"Do you see the wretched fate of Actaeon, whom the hateful hounds he reared scattered? It was better for him to have boasted of being superior in the hunts of Artemis, in the fields.","The sentence employs a rhetorical question ('Do you see...') to engage the audience in the tragic spectacle. The syntax features a relative clause ('whom the hateful hounds...') with a complex internal structure: the verb 'reared' (ἐθρέψατο) is a middle voice form indicating Actaeon's agency in raising the dogs, which now turn against him, a classic example of dramatic irony. The adjective 'hateful' (ὠμόσιτοι) describes the dogs as savage or bloodthirsty, emphasizing the cruelty of the punishment. The phrase 'It was better' (κρείσσον... ἐναι) introduces a gnomic or reflective comment on the nature of hubris; the participle 'boasting' (κομπάσαντ') suggests that Actaeon's pride in his hunting prowess, specifically his claim to rival Artemis, precipitated his destruction. The final prepositional phrase 'in the fields' (ἐν ὀργάσιν) refers to the hayfields or meadows where the tragedy unfolded, grounding the abstract concept of fate in a specific physical location. The sentence structure creates a sharp contrast between the dogs' past loyalty (reared by Actaeon) and their current violence (scattering him), highlighting the theme of the gods' wrath against human pride.",130
131,Do not suffer anything!,"This sentence is a negative imperative command. The verb πάσχω (to suffer, experience) is in the aorist subjunctive, which, when combined with the negative particle μή, forms a prohibition against the action occurring in the future. The pronoun σύ (you) is explicitly stated for emphasis, highlighting the direct address to the listener. The use of the indefinite relative pronoun ὅς (who/that) here functions as an indefinite pronoun meaning 'anything' or 'something,' intensifying the command to avoid any suffering whatsoever. The syntax is concise and direct, typical of dramatic dialogue where characters issue urgent warnings or commands.",131
132,Come here; I will crown your head with ivy.,"The adverb δεῦρο functions as an imperative of invitation, calling the addressee to approach the speaker. The verb στεφῶ (future indicative of στεφῶ) denotes the act of crowning, a ritual action often associated with initiation into the mysteries of Dionysus. The object καρά is the head, and the instrumental adverbial κισσῷ (here marked as ADV in the dependency tree, functioning as an instrumental ablative of means/material) specifies the material of the crown: ivy (κισσός), which is the primary sacred plant of Dionysus. The phrase κισσῷ στεφῶ is a typical example of a poetic periphrasis where the material is used adverbially to describe the action. The sentence exhibits a concise, direct style characteristic of choral or actor speech in tragedy, where the speaker asserts authority and initiates a ritual transformation.",132
133,Give the god honor along with us.,"The sentence features a direct imperative command (δέου, second person singular present active imperative) directed at an audience to perform a ritual act. The prepositional phrase μεθ’ ἡμῶν (with us) uses the preposition μετά with the genitive case, indicating accompanition. The noun θεός (god) is in the dative case, functioning as the indirect object of the verb διδου (give), while τιμὴν (honor) is the direct object in the accusative case. This construction highlights the dual nature of the offering: the act of giving honor is performed both to the deity and in the company of the speaker's group. The syntax reflects a communal religious practice where the community acts in unison, a common theme in Greek tragedy to emphasize collective piety or the necessity of adhering to divine law.",133
134,"Do not stretch out your hand, but you will go and worship, and do not purify your foolishness from me.","This sentence features a series of strong prohibitions and predictions characteristic of the Bacchae's dramatic tension. The initial clause uses a double negative construction (οὐ μή) with the future indicative προσοίσεις to issue a forceful, emphatic prohibition: 'do not dare to' or 'certainly not.' The particle δὲ connects the first command to the second clause, which shifts from an imperative to a future indicative (βακχεύσεις), predicting the listener's inevitable participation in the rites of Bacchus. The participle ἰὼν ('going') modifies βακχεύσεις, indicating the manner or timing of the worship. The final clause introduces another prohibition (μὴ with the aorist subjunctive ἐξομόργνυς), where the verb ἐξομόργνυμι ('to cleanse/purify') takes a double accusative object: μωρίαν ('folly') and ἐμοί ('me'). This construction implies removing one's own folly from the speaker's presence or company, a rhetorical device highlighting the speaker's rejection of the listener's irrationality. The sentence structure employs asyndeton in the final clause (omitting a conjunction before μὴ δὲ) to create a rapid, urgent rhythm, emphasizing the immediacy of the command. The term 'folly' (μωρία) is used here as a substantive noun, personifying the listener's irrational state as an object to be purged.",134
135,"I will come to you in person for your folly, this teacher.","The sentence features a striking use of the verb μετερχομαι (meteormai) in the future indicative, which carries the specific sense of 'to come to someone' or 'to visit,' often with connotations of retribution or a decisive encounter. The construction uses a double accusative object: δίκην (punishment) as the direct object of the action, and διδάσκαλον (teacher) as a predicate accusative, effectively equating the 'teacher' with the agent of punishment or the target of the visit. The phrase τῆς σῆς ἀνοίας (of your folly) functions as a genitive of cause or respect, explaining the reason for the visit. The demonstrative τόνδε (this) creates a pointed, immediate reference to the addressee, heightening the dramatic tension. The particle δ' (de) serves to connect this utterance to the preceding discourse while emphasizing the speaker's resolve. The tone is accusatory and threatening, characteristic of the Chorus or Dionysus in the Bacchae, asserting divine authority over human hubris.",135
136,"Let someone go as quickly as possible; and when he comes, let him examine the divination of the bolts of this seat, turn everything upside down, top to bottom, all at once, and let him release the wreaths to the winds and the storms.","This passage features a series of imperative and optative commands driven by the initial subjunctive 'στείχετω' (let someone go), creating a sense of urgent ritual action. The syntax employs a participle 'ἐλθών' (coming) to sequence the actions, indicating that the inspection and subsequent destruction must occur upon arrival. The phrase 'ἄνω κάτω' (up down) functions as an adverbial pair emphasizing total upheaval, while 'σὺν ὅμου' (all together/at once) intensifies the simultaneity of the chaos. The command to release the wreaths to the 'ἀνεμοῖς' (winds) and 'θυέλλαισιν' (storms) personifies these natural forces, suggesting a deliberate offering of ritual purity to the elements of the storm god, Dionysus. The text exhibits a rhythmic progression from specific instruction to general chaos, utilizing asyndeton in the listing of 'ἀνεμοῖς' and 'θυέλλαισιν' to accelerate the pace of the final command.",136
137,For I shall bite him most fiercely for doing these things.,"The verb δακνῶ (to bite) is used here metaphorically, a common rhetorical device in tragedy to express intense emotional aggression or the desire for retribution, equating the speaker's anger with a physical attack. The adverb μάλιστα intensifies the action, suggesting the biting will be at its most extreme degree. The construction uses a future indicative (δήξομαι) combined with an aorist active participle (δράσας), indicating that the biting will occur as a direct consequence of the action already completed (or perceived as completed) by the object. The particle γάρ provides the causal link, explaining the motivation behind the threat. The pronoun νιν is the accusative form of αὐτόν, used here as the direct object of the biting.",137
138,"And you who have gone up the city have tracked down that woman-shaped stranger, who brings a new disease to women and defiles their beds.","The sentence employs a vivid compound verb, 'ἐξιχνεύσατε' (you have tracked down/investigated), which combines the preposition 'ἐξ' with 'ἰχνεύω' (to follow the track), emphasizing the act of pursuing a trail. The participle 'στείχοντες' (going/marching) with the prefix 'ἀνά' (up) suggests an ascent into the city, likely referring to the Theban women's ecstatic entry into the urban space. The adjective 'θηλύμορφον' (woman-shaped) is a striking epithet for the male stranger (Dionysus), highlighting the blurring of gender boundaries central to the play's themes; it describes his appearance rather than his essential nature. The relative clause 'ὃς...' uses a chiasmus-like structure in its predicates: 'ἐσφέρει' (brings in) pairs with 'λυμαίνεται' (defiles/corrupts), both describing the stranger's harmful influence. The noun 'λέχη' (beds) is used metonymically for the marital bed or the sanctity of the household, and 'λυμαίνεται' (defiles) carries strong connotations of ritual pollution and sexual corruption, reflecting the Bacchic disruption of social and domestic order.",138
139,"And even if you seize him, lead him here as a prisoner, so that, having escaped a fine, he may die, having witnessed a bitter Bacchic revelry in Thebes.","The sentence begins with a stuttered repetition of the particle 'κα' (κα- κἄνπερ), indicating a moment of hesitation or urgency in the speaker's delivery. The main clause is an imperative (πορεύσατε, 'lead'), modified by a conditional clause introduced by κἄνπερ (even if) with the subjunctive λάβητε (you seize). The purpose of the action is introduced by ὡς (so that), followed by a future optative θάνη (he may die) conditioned by the particle ἄν. The participle τυχὼν (having obtained/escaped) governs the genitive λευσίμου δίκης (of a fine/penalty), a specific legal term where λευσιμος denotes the payment of a fine to secure release. The final participial phrase (ἰδὼν... εἰδώς) creates a dramatic irony: the prisoner is to die only after witnessing the very ritual (the Bacchic revelry) that caused his arrest, described here as 'bitter' (πικράν) to highlight the tragic outcome of the cult's power.",139
140,"O wretched one, how you do not know at some point or other that you are a man!","The vocative adjective σχετλιε (here elided as σχετλί') expresses intense pity or contempt, often used by the Chorus or a character addressing someone in a state of tragic ignorance. The particle ὡς introduces an exclamatory clause emphasizing the extent of the subject's lack of knowledge. The phrase που ποτ' (with elision) is an emphatic adverbial construction meaning 'at some time or other' or 'ever,' stressing the inevitability of the realization. The verb εἶ (from εἰμί) functions as the predicate of the subordinate clause, asserting the fundamental truth of the addressee's identity as a human (λόγων here likely implies 'a man' in the sense of 'one who speaks' or 'rational being,' though the specific nuance of 'man' is implied by the context of the play where Pentheus is being told he is mortal and subject to divine power). The sentence structure uses asyndeton (lack of conjunctions) to create a sense of urgency and directness in the speaker's rebuke.",140
141,You are already mad.,"The verb μέμηνας is the second person singular perfect active indicative of μαίνομαι (to be mad, to rage, to be in a frenzy). The perfect tense here indicates a present state resulting from a past action: the subject is currently in a state of madness. The adverb ἤδη (already) intensifies the immediacy of this condition, suggesting that the onset of madness has occurred prior to the current moment of speech. In the context of the Bacchae, this line is spoken by a character (likely the Chorus or Pentheus himself in a moment of realization) to another who is succumbing to the divine frenzy of Dionysus. The sentence is a direct address, emphasizing the psychological and spiritual transformation induced by the god. The use of the perfect tense with this verb is significant in Greek tragedy to denote a permanent or deeply ingrained state of being, rather than a temporary condition.",141
142,And before you are out of your mind.,"The verb ἐξέστης (second person singular aorist indicative active of ἐξίστημι) literally means 'you stand out' or 'you have stood out,' but in this context, it functions as a fixed idiom meaning 'you are out of your mind' or 'you are insane.' The construction with the genitive φρενῶν (of the mind/thoughts) is a classic example of a partitive genitive, specifying the domain in which the state of 'standing out' occurs. The conjunction καὶ (and) connects this clause to a preceding thought, while πρὶν (before) introduces a temporal clause. The use of the aorist indicative here, rather than the subjunctive often found with πρὶν, suggests a factual or emphatic temporal marker, implying 'before you actually become insane.' This phrase captures a moment of critical intervention, urging the addressee to remain rational before succumbing to madness.",142
143,"Let us go, Cadmus, and let us beg the god, though he is savage, on behalf of this man and on behalf of the city, to do nothing new.","The sentence employs a double hortatory subjunctive (στείχωμεν, κἀξαιτώμεθα) to express a collective, urgent proposal. The conjunction τε...τε creates a parallel structure linking the two beneficiaries of the plea: 'on behalf of this man' (τούτου) and 'on behalf of the city' (πόλεως). The phrase καίπερ ὄντος ἀγρίου functions as a concessive genitive absolute ('though he is savage'), highlighting the difficulty of the request given Dionysus's nature. The final infinitive δρᾶν with the negation μηδὲν νέον ('to do nothing new') serves as the object of the plea, indicating a desire to maintain the status quo despite the god's potential for disruption. The use of ἀγρίου (savage/wild) is particularly significant in the context of Dionysus, who is often associated with untamed, primal forces. The sentence ends with a period, marking the completion of the proposal.",143
144,"But follow me with the ivy staff, and try to lift my body; and I [will try] to lift yours.","This sentence features a symmetrical structure known as chiasmus in the final clause: the speaker promises to reciprocate the action of the addressee. The phrase 'ivy staff' (κισσίνου βάκτρου) is a specific cultic attribute of Dionysus and his followers (maenads), symbolizing their ecstatic rites. The verb πειραω (to try/attempt) followed by the present infinitive ἀνορθου̂ν (to set upright/raise) suggests a physical struggle to stand, likely alluding to the protagonist's intoxication or exhaustion. The ellipsis of the verb in the final clause ('I [will try] to lift yours') creates a concise, reciprocal rhythm that emphasizes the bond between the two characters. The enclitic particle δ' (but/and) and the conjunction καί (and) link the imperatives smoothly, creating a flow of command and promise.",144
145,"Old man, it is shameful for two to fall.","The vocative γέροντε addresses a single individual, while the infinitive construction πεσεῖν (to fall) functions as the subject of the impersonal adjective αἰσχρὸν (shameful). The numeral δύο (two) agrees in number with the implied plural subject of the infinitive, creating a tension between the singular addressee and the plural action. The sentence exhibits a stark, aphoristic style typical of tragic gnomic utterances, where the speaker highlights the indignity of a specific situation. The particle δ' (δέ) serves to connect this statement to the preceding context, likely emphasizing a contrast or a logical consequence regarding the current predicament. The structure relies on the accusative and infinitive construction functioning nominally, a common syntactic feature in Greek for expressing general truths or evaluations of actions.",145
146,"Let him go, however; for one must serve Dionysus, the son of Zeus.","The sentence employs the impersonal passive participle δουλευτέον (from δουλεύω), a gerundive construction indicating necessity or obligation ('one must serve' or 'it is necessary to serve'). This form agrees with the implied neuter subject of the infinitive sense. The particle δέ (here attached as -δ') serves a connective function, often introducing a contrast or continuation ('however' or 'but'), while γάρ provides the causal justification for the command to let the subject depart. The epithet Βάκχειος (Bacchic) applied to Dionysus emphasizes his role as the god of ecstatic ritual, and the patronymic 'son of Zeus' (Διός) reinforces his divine lineage and authority, grounding the obligation to serve in his status as an Olympian deity. The syntax moves from a jussive command (ἴτω) to a theological rationale, a common structure in choral odes to establish the inevitability of divine will.",146
147,"And Pentheus, how he will not bring mourning to your house, Cadmus.","The sentence features a direct address (vocative 'Cadmus') at the end, a common rhetorical device in tragedy that emphasizes the addressee's involvement or impending fate. The verb 'εἰσοίσει' (future active indicative of εἰσφέρω) combined with the dative 'δόμοις' indicates bringing something into a place. The use of 'πένθος' (mourning) creates a poignant thematic link to the name 'Πενθεύς' (Pentheus), a form of wordplay known as etymological punning, where the character's name foreshadows the grief he will bring or suffer. The sentence is structured as an exclamatory or rhetorical question fragment, relying on context to convey the full meaning of the speaker's intent.",147
148,"I do not speak of prophecy, but of events.","The sentence employs the correlative conjunctions μεν...δε (indeed...but) to create a sharp contrast between abstract divine knowledge and concrete human experience. The construction is a classic example of asyndeton, where the conjunction is omitted before the second element to heighten the contrast and create a staccato rhythm typical of dramatic dialogue. The verb λεγω here is used in the sense of 'to interpret' or 'to declare' rather than merely 'to say'. The phrase τοις πραγμασιν (to the things/events) uses the dative case to indicate the sphere or subject matter of the speech, a common usage in Greek to denote the field of discourse. This line reflects the play's central tension between the rational, human world (represented by events) and the irrational, divine forces (represented by prophecy). The syntax is balanced and antithetical, emphasizing the speaker's rejection of oracular claims in favor of observable reality.",148
149,For a madman speaks madness.,"This sentence employs a striking chiasmus, mirroring the adjective 'mad' (μωρός) in the vocative (μωρά) and the predicate adjective (μωρός) with the noun 'madness' (implied in the first μωρά as a substantive or attribute of the speaker). The vocative μωρά addresses the listener directly, likely a character in the play who is acting foolishly. The particle γὰρ indicates that this statement provides a reason or explanation for a preceding action or assertion. The use of μωρός as both an adjective describing the speaker and as a substantive for 'madness' highlights the theme of irrationality and the blurring of the line between the mad person and their actions. The sentence is concise and aphoristic, typical of the dramatic style in Euripides' Bacchae, where characters often express profound truths in brief, memorable phrases.",149
150,"Holy lady, mistress of the gods, and Holy One, who bears a golden wing above the earth, do you fly these things? Or: do you come to these things?","The sentence employs the vocative address 'πότνα θεῶν' (mistress of the gods), a common epithet for Dionysus's female followers or the god himself in a feminine context, though here applied to the god in his mysterious aspect. The repetition of 'ὁσία' (holy) creates a parallel structure that emphasizes the sacred nature of the subject. The verb 'ἄιεις' (you fly) is a poetic and rare form, likely used for metrical or stylistic effect, and carries the dual sense of flying through the air and coming swiftly. The phrase 'κατὰ γαῖαν χρυσεὰν πτέρυγα φέρεις' (bearing a golden wing over the earth) uses synecdoche, where 'wing' represents the divine power or the god's presence. The rhetorical question 'ταῦτα Πενθέως ἄιεις;' (do you come to these things, Pentheus's things?) highlights the dramatic irony, as the speaker (a follower of Dionysus) is addressing the god while questioning his intentions towards Pentheus. The sentence exhibits a chiastic structure in the addressing and the description of the god's attributes, enhancing the solemnity and reverence of the invocation.",150
151,"Do you not consider it impious insolence toward Bromius, the son of Semele, the first deity of the blessed ones, to come alongside the joy of the most beautiful-crowned ones?","The sentence employs a rhetorical question structure to accuse the addressee (Pentheus) of hubris. The noun 'ὕβριν' (insolence/hubris) is modified by the adjective 'ὁσίαν' (pious/impious in a negative context, implying 'unholy'), creating a chiasmus-like conceptual tension where the act is described as the opposite of piety. The phrase 'πρῶτον μακάρων' (first of the blessed ones) is a common epithet for Dionysus, emphasizing his primacy among the gods. The syntax features a series of appositions to 'Δαίμονα' (deity): 'τὸν Σεμέλας' (son of Semele) and 'τὸν... δαίμονα' with its modifiers. The prepositional phrase 'παρὰ καλλιστεφάνοις εὐφροσύναις' (alongside the joys of the most beautiful-crowned ones) uses the dative plural to indicate accompaniment, referring to the Maenads. The adjective 'καλλιστεφάνοις' (most beautiful-crowned) is a compound adjective, highlighting the distinctive headgear of the worshippers. The use of the present infinitive 'εἶναι' (implied or elided in some editions, but here the verb 'αἰεῖς' functions as 'to consider/hold') suggests a continuous state of judgment. The sentence structure builds intensity through the accumulation of epithets and the specific targeting of Dionysus's lineage and status.",151
152,"Whoever holds these things, to dance in choruses and with flutes to laugh and to cease from cares, whenever the beauty of the grape comes to a banquet of gods, and among the revels of ivy-bearing men, the mixing-bowl throws sleep around their untethered mouths and the end of their lawless frolic is misfortune.","This passage utilizes a series of infinitives (θιασεῦειν, γελάσαι, ἀποπαῦσαι) governed by the main verb ἔχει ('to hold' or 'to possess'), creating a rhythmic accumulation of Bacchic activities. The syntax shifts from general permission or description to a conditional temporal clause introduced by ὅταν ('whenever'), marking the transition from the joy of the Dionysian feast to its inevitable tragic conclusion. The imagery relies heavily on synecdoche and metonymy: 'the beauty of the grape' (βότρυος γάνος) refers to the wine itself, and the 'mixing-bowl' (κρατήρ) is personified as the agent that 'throws sleep' (ὑπνὸν ἀμφιβάλλη) around the drinkers' mouths. The phrase 'untethered mouths' (ἀχαλίνων στομάτων) is a powerful metaphor for the loss of self-control and rational speech typical of the Dionysian state. The sentence concludes with a striking chiasmus of thought: the physical act of drinking leads to sleep, which culminates in the abstract 'end' (τέλος) being 'misfortune' (δυστυχία), encapsulating the Greek tragic worldview that excessive revelry inevitably leads to ruin. The use of τε... τε... and τε... δέ... creates a balanced, almost incantatory structure that mimics the rhythmic nature of the dance and the cyclical nature of the ritual.",152
153,But a life of tranquility and the practice of wisdom remain unshaken and hold fast the houses.,"The sentence employs a chiasmic structure in its syntactic arrangement, pairing the abstract qualities of 'life' (βίος) and 'wisdom/thought' (φρονεῖν) with their respective effects: remaining 'unshaken' (ἀσάλευτον) and 'holding together' (συνέχει). The use of the present tense (μένει, συνέχει) for both verbs suggests a timeless, enduring truth rather than a specific historical event. The adjective ἀσάλευτον functions as a predicative adjective describing the state of the subject (life and wisdom). The verb συνεχεῖ, derived from συν-έχω, carries the specific sense of 'holding together' or 'preserving,' implying that a tranquil and wise life acts as a stabilizing force for the domestic sphere (δῶματα). The conjunction τε...καί connects the two subjects, while the second καί links the two predicative verbs, creating a balanced rhythm typical of gnomic or didactic poetry.",153
